Nome,Titulo,Texto,Data,Review
Suzy,Amei o novo kindle 10ª geração!,"Na minha opinião, o Novo kindle - mesmo tendo menor capacidade de armazenagem e não sendo à prova d'água, como o Paperwhite - atende perfeitamente às necessidades! Estou super feliz com a minha compra! O leitor é leve, tem um design clean, enfim, um excelente custo X benefício. Recomendo!",Avaliado no Brasil em 12 de dezembro de 2019,"5,0 de 5 estrelas"
Adriel Alves Silva,Excelente.,"Excelente produto. Mas se usar demais, a bateria descarrega rápido. Não dura tanto como dizem não. Pra bateria realmente durar semanas, aconselho deixar sempre em modo avião. Só ligar o Wi-Fi para sincronizar o aparelho ou utilizar alguns recursos de leitura, como o tradutor e os verbetes do wikipedia.",Avaliado no Brasil em 6 de abril de 2021,"4,0 de 5 estrelas"
Rafaella,Bateria um pouco ruim,"Muito lindo o Kindle, mas não sei se o meu veio com algum problema, mas assim que o retirei da embalagem ela já estava com pouca bateria. E poucos minutos de uso diminuíram 3%. Na descrição diz 2 semanas de bateria mas se estiver normal o comportamento do meu, impossível de ser verdade.",Avaliado no Brasil em 20 de novembro de 2021,"3,0 de 5 estrelas"
Ana Andrades,Vale o investimento,"Me surpreendi com a qualidade e duração da bateria, uso a luz embutida mais baixa para leitura à noite e não me atrapalha em nada. Foi uma compra muito boa porque me ajudou a manter o hábito de leitura além de ter acesso a livros mais baratos ou “emprestados” através do kindle unlimited",Avaliado no Brasil em 17 de julho de 2021,"5,0 de 5 estrelas"
Melissa LM,Perfeito,"Não deixa nada a desejar em relação a nenhum outro modelo.Iluminação ótima, inclusive para ler a noite com tudo apagado. Melhor custo beneficio.Lendo todo dia, uma hora por dia, a bateria dura em média 15/20 dias.",Avaliado no Brasil em 18 de janeiro de 2021,"5,0 de 5 estrelas"
Jonathan Freitas,Ótimo,"Achei ótima a experiência com o Kindle. Muito melhor que ler pelo celular, e muito mais útil que o APP do Kindle. Única coisa que não gostei é que as vezes a tela fica ""borrada"" e é preciso sair da página e voltar para que ela normalize, mas nada que seja grave ou atrapalhe.",Avaliado no Brasil em 14 de agosto de 2021,"5,0 de 5 estrelas"
Lucas Duarte,Ótimo!,"Tudo que eu precisava pra começar a ler! Usando o Kindle, não fico ansioso ou com preguiça pelo número de páginas de algum livro. Em geral, a ergonomia e praticidade valem cada centavo. Muito bom!",Avaliado no Brasil em 18 de maio de 2020,"5,0 de 5 estrelas"
Tatiane Silva,Poderia ser melhor,"A duração da bateria é ótima. Para ler também. Mas não gostei da plataforma utilizada, achei confuso a navegação e acesso aos livros, opções de livros.. Acho que podia ser melhor..",Avaliado no Brasil em 20 de maio de 2021,"4,0 de 5 estrelas"
bruna andrade,Eu amo!,"Amo poder levar quantos livros quiser para qualquer lugar sem ter que me preocupar com espaço na bolsa, e ter todos eles na palma da mão, fora que a leitura não cansa os olhos, não é como ler em um celular ou computador.",Avaliado no Brasil em 8 de março de 2022,"5,0 de 5 estrelas"
Duda Padilha,Amo meu Kindle!,"Sou apaixonada pelo meu Kindle, consegui retomar o hábito da leitura com ele e mesmo ainda amando livros físicos, estou sempre intercalando as leituras em ambos os formatos. Para viagens dou preferência ao Kindle pela praticidade. Perfeito!",Avaliado no Brasil em 15 de outubro de 2021,"5,0 de 5 estrelas"
Gibson Plucani,Leitura facilitada,"Produto muito bom, de fácil utilização. Por outro lado, pesquisando títulos, percebo que falta muito ainda para a consolidação dos e-readers, já que há uma evidente falta de títulos neste formato. Pesquisei alguns favoritos e, para minha surpresa, só estão disponíveis em livro físico. Acredito que vá melhorar, mas quem sabe quanto ainda vai levar?",Avaliado no Brasil em 23 de julho de 2020,"5,0 de 5 estrelas"
Talita Marcondes,Positivamente surpreendida!,"Demorei bastante a adquirir um Kindle, por acreditar que o tablet/celular atendiam minhas necessidades quanto a leitura. Comprei o Kindle durante a blackfriday de 2020 e só alegria desde então. A qualidade da leitura aumentou em 200%. Mesmo sendo o modelo mais básico, atendeu a todas as minhas necessidades perfeitamente.",Avaliado no Brasil em 12 de março de 2021,"5,0 de 5 estrelas"
Priscila,Ótima aquisição.,"Ter a opção de não levar vários exemplares de livros físicos para qualquer lugar que seja, por si só, já é uma vantagem enorme.A bateria dura muito.A opção de personalizar alguns itens internos do Kindle é muito boa.",Avaliado no Brasil em 7 de outubro de 2021,"5,0 de 5 estrelas"
Letícia,amei,"a melhor compra de 2021, sem duvidas! a luz dele não agride a visão e a bateria dura MUITO, nem lembro quando foi a última vez que carreguei ele, e uso todos os dias!",Avaliado no Brasil em 23 de maio de 2021,"5,0 de 5 estrelas"
ric,Adoro kindle,"Não sei se é impressão minha mãe o modelo anterior que eu tinha, oitava geração quando eu abria a capinha acendia mais rápido, fora isso boa senti nenhuma diferença grande, o Kindle é útil demais sempre vale a pena",Avaliado no Brasil em 9 de agosto de 2020,"4,0 de 5 estrelas"
Guilherme Cavalcante Nobrega dos Reis,"é muito bacana, bem melhor que o LeV, mas é necessário ter atenção com a bateria.","O produto é real muito bom, muito simples de usar, tem um catálogo incrível e até gratuito pela amazon. Você só precisa ficar atento nas configurações e se você faz muitos downloads, porque, nesse caso, a bateria não dura semanas, como promete. Então, eu fiz os ajustes e agora tem durado bastante, muito bom o aparelho, Já tive o LeV da saraiva e não tem nenhuma comparação.",Avaliado no Brasil em 16 de outubro de 2020,"5,0 de 5 estrelas"
Amanda Dawana,Amei,"Éramos adeptos a livro físico aqui em casa… mas o Kindle nos conquistou com a praticidade e principalmente a leveza. Confesso que esperava uma diferença de valor do livro físico para o Ebook um pouco mais significativa, mas não me arrependi da compra.",Avaliado no Brasil em 1 de dezembro de 2021,"5,0 de 5 estrelas"
Julia,"Ótimo, exceto pela bateria","Adquiri este produto há algumas semanas e o achei sensacional! A única coisa que não condiz com a descrição dele é a duração “prolongada” da bateria. Utilizei, no máximo, três vezes durante uma semana sem o auxílio da luz interna e mesmo assim foi desgastada de forma muito rápida. Fora isso não tenho do que reclamar. O atendimento da Amazon foi excelente e o Kindle chegou antes do prazo na minha residência. 😉",Avaliado no Brasil em 8 de junho de 2020,"5,0 de 5 estrelas"
Cleidiane  Laranja,Amei meu Kindle ❤️,"Gostei muito do meu Kindle. Cabe na bolsa,  ótimo para ler no claro e no escuro. A luz vem com controle de intensidade. Muito leve.Só a bateria que tava durando pouco, mas após comprar a capa a duração da bateria está excelente (acho que porque a capa com imã controla a ativação/desativação da tela).",Avaliado no Brasil em 16 de janeiro de 2020,"5,0 de 5 estrelas"
Marcella,Perfeito!,"Tenho meu Kindle a um certo tempo e amei. A iluminação de fundo é boa, a duração da bateria é ótima, o tamanho dele é perfeito pra levar na bolsa e tem funções muito boas na leitura (dicionário, tradutor, etc).É meu primeiro Kindle e não me arrependo da compra!",Avaliado no Brasil em 22 de fevereiro de 2020,"5,0 de 5 estrelas"
Apoenna cybele,Leitura fantástica,"Estou simplesmente apaixonada, eu confesso que tinha bastante preconceito com relação as leituras em telas e esse preconceito caiu por terra quando conheci um Kindle. É simplesmente fantástico, a leitura não é cansativa, e a tela realmente imita a folha de papel, parece que estou lendo um livro físico, é impressionante. Obrigada Amazon pela entrega, uma semana antes do previsto. Comprem, vcs não vão se arrepender.",Avaliado no Brasil em 12 de setembro de 2020,"5,0 de 5 estrelas"
Lucio Toledo,Kindle não tem igual,"Não pensei que fosse tão incrível assim, em pouco tempo eu já tinha lido vários livros, com uma tela muito diferente do tablet, não tem reflexos e as letras saltam aos olhos, muito rápido de aprender a utilizar o dispositivo, comprei pensando que seria mais um dos vários que já tenho, mas por incrível que pareça, vai ser muito útil com a quarentena do covid-19... sem isolamento mental, somente social... estou usando direto com o kindle unlimited.",Avaliado no Brasil em 20 de março de 2020,"5,0 de 5 estrelas"
Tainá Costa,a bateria acabou muito rápido,"Veio em perfeito estado com uma luz boa, qualidade de tela muito boa também, mas a bateria acabou muito rápido como se já estivesse viciada.obs.: não tem muito tempo que estou usando é já está em 95 % isso porque deixei carregar a noite toda e não usei até agora.O que aconteceu com a bateria que dura semanas ?",Avaliado no Brasil em 24 de junho de 2021,"4,0 de 5 estrelas"
Heberson,Muito bom!,"O produto é muito bom. Ótimo acabamento. A tela é bastante responsiva. A compra valeu muito a pena. A entrega foi muito rápida para os padrões da região norte; me surpreendeu. Duas coisas não permitiram minha satisfação plena: Não é possível ler a Super Interessante nele e a tela as vezes fica com uma mancha da tela anterior, mas é muito sutil e pouco frequente. Não obstante , compraria de novo.",Avaliado no Brasil em 19 de dezembro de 2019,"5,0 de 5 estrelas"
guilherme lopes,"ótimo, porém não se engane","meu xodó, a bateria dura demais, a luz embutida simplesmente perfeito, o touch, comprem compensa muito. Porém o maior erro é comprar achando que vai parar de comprar livro kkkk não vai pois o kindle é ótimo mas ter o livro físico também dá um prazer inexplicável",Avaliado no Brasil em 28 de fevereiro de 2021,"5,0 de 5 estrelas"
Luciana Lempek Martins,Perfeito para quem ama ler,"Não consigo mais viver sem o meu. Livro é pesado e precisa de luz perto adequada para leitura, com o kindle além de voce carregar milhares de livros num aparelho só, é levinho de segurar deitada e não precisa de luz ambiente pois a luminosidade dele é perfeita. Maravilhoso.",Avaliado no Brasil em 8 de março de 2022,"5,0 de 5 estrelas"
Juliana Fernandes Machado,Estou apaixonada,Eu realmente havia diminuído BEM as minhas leituras. Estavam lendo de 1 a 2 livros no ano!Com o Kindle eu simplesmente engoli 2 livros em 2 semanas!Melhor investimento que já fiz na vida!,Avaliado no Brasil em 28 de maio de 2020,"5,0 de 5 estrelas"
Karina Klein,Ótima Aquisição,"Nem se compara ler com um kindle e um tablet. Os olhos são ficam cansados e parece estar lendo direto de um papel.Só a questão do botão de liga/desliga que não achei acessível, pois o fato de ter que apertar por 7 segundo o botão para poder desligar a tela, ao invés de ser um comando pelo touch, não gostei por não ser um botão fácil de apertar.Mas de resto estou muito satisfeita.",Avaliado no Brasil em 7 de agosto de 2020,"4,0 de 5 estrelas"
Val Lima,Maravilhoso,"Decidi comprar um Kindle mais para estudar e estou completamente satisfeita, a tela é excelente, a resolução é incrível. Dá pra enviar pdf e ler confortavelmente apesar de alguns pdfs não ficarem tão bons, mas ainda assim é possível uma leitura agradável. Qto a bateria não sei se dura semanas, mas até agora (algumas hrs de uso) não está diminuindo tanto. Ah e ele é lindíssimo",Avaliado no Brasil em 31 de julho de 2020,"5,0 de 5 estrelas"
Gustavo Nassibem,Recomendo!!,"O aparelho é ótimo, muito leve, bem prático, oferece uma leitura boa e nem um pouco cansativa.Para aqueles que valorizam bastante a resolução e qualidade de imagem eu recomendo optar pela versão que oferece um display com uma resolução maior, pois quem é detalhista nesse aspecto acaba percebendo uns probleminhas.",Avaliado no Brasil em 16 de março de 2021,"4,0 de 5 estrelas"
1415,Ótimo leitor digital,"Ótimo produto superou as expectativas, esperava que a bateria durasse um pouco mais, mas entendo que para a maioria das pessoas ela durará de fato semanas mas que fica lendo uma média de 4 horas por dia pode acabar se assustando, mas a carga é bem rápida e a qualidade de leitura satisfatória.",Avaliado no Brasil em 18 de janeiro de 2021,"5,0 de 5 estrelas"
Junior dos Ramos,Sensacional!,"Produto excelente. chegou um dia depois da compra. o unico ponto que deixa a desejar é a resposta na tela quanto ao toque, mas não considero um problema, ainda mais pelo custo benefício. já estou lendo o segundo livro com ele e acho ele uma das melhores compras que já fiz.",Avaliado no Brasil em 22 de fevereiro de 2022,"5,0 de 5 estrelas"
Henrique Luiz,"Entregador horrível, produto possivelmente estragado","Comprei o produto pra presente, o entregador jogou por cima do muro. E agora como que eu entrego e o produto pode estar possivelmente quebrado??? Nota 0 pra esse entregador",Avaliado no Brasil em 5 de fevereiro de 2022,"1,0 de 5 estrelas"
Camila B Pereira,Melhor compra,"Nunca achei que me adaptaria a leitura no Kindle, por isso nunca havia me interessado.Resolvi dar uma chance e amei! A qualidade da tela é incrível .Minha bateria tem durado 1 semana.A sensibilidade da tela poderia ser melhor, mas mesmo assim achei um produto maravilhoso.",Avaliado no Brasil em 5 de dezembro de 2020,"5,0 de 5 estrelas"
Letícia,Muito bom,"Ainda não tive a oportunidade de usar de forma contínua, mas estou gostando bastante. A bateria dura bem, a qualidade da tela não deixa a desejar nem quando estava lendo quadrinhos e o controle da luminosidade ajuda bastante dependendo do ambiente onde vai ler.",Avaliado no Brasil em 27 de março de 2021,"5,0 de 5 estrelas"
Vitiane,Amei,"Achei que não me adaptaria por gostar muito de livro físico, mas acabou sendo uma praticidade e economia, a loja kindle costuma ter muitas promoções e isso acaba compensando na hora de escolher entre um livro físico ou ebook. Além de estar sentindo que leio mais rápido no Kindle do que no livro físico",Avaliado no Brasil em 6 de outubro de 2020,"5,0 de 5 estrelas"
